Flower Name,MRP (₹),Qty Sold (kg),Weather,Customer Segment,Revenue,Profit Margin,Sale Frequency,Weather Impact Score,Customer Segment Score,Start DateTime,End DateTime,Demand,Sales Duration (hours),Profit Percentage,Cluster
3,147,35.0,Windy,0,5145.0,1029.0,300,6,7.0,2023-10-15 22:31:39,2023-10-17 09:31:39,Low,35.0,20.0,0
4,87,205.0,Windy,4,17835.0,3567.0,285,6,7.0,2023-09-19 02:16:05,2023-09-20 10:16:05,High,32.0,20.0,0
3,150,63.0,Cloudy,5,9450.0,1890.0,300,7,7.0,2023-05-02 11:45:14,2023-05-02 12:45:14,Low,1.0,20.0,0
11,141,179.0,Cloudy,8,25239.0,5047.8,284,7,7.0,2023-10-30 17:57:31,2023-11-01 17:57:31,High,48.0,20.0,0
2,160,102.0,Sunny,2,16320.0,3264.0,269,10,7.0,2023-05-31 23:16:14,2023-06-03 00:16:14,Low,49.0,20.0,0
8,89,106.0,Windy,7,9434.0,1886.8,293,6,6.0,2023-01-07 03:14:02,2023-01-08 06:14:02,Medium,27.0,20.0,0
9,222,131.0,Sunny,5,29082.0,5816.400000000001,284,10,7.0,2023-09-24 14:45:51,2023-09-27 02:45:51,Medium,60.0,20.0,0
11,154,148.0,Rainy,3,22792.0,4558.400000000001,284,5,9.0,2023-11-15 16:55:38,2023-11-16 10:55:38,Medium,18.0,20.0,0
7,131,195.0,Rainy,2,25545.0,5109.0,273,5,7.0,2023-02-04 19:06:15,2023-02-06 20:06:15,High,49.0,20.0,0
2,125,60.0,Cloudy,4,7500.0,1500.0,269,7,7.0,2023-02-09 22:12:57,2023-02-11 21:12:57,Low,47.0,20.0,0
8,96,91.0,Rainy,7,8736.0,1747.2,293,5,6.0,2023-08-26 19:34:02,2023-08-28 19:34:02,Low,48.0,20.0,0
10,192,71.0,Rainy,4,13632.0,2726.4,280,5,7.0,2023-01-09 05:33:49,2023-01-11 10:33:49,Low,53.0,20.0,0
13,268,17.0,Windy,5,4556.0,911.2,284,6,7.0,2023-09-14 11:16:25,2023-09-17 01:16:25,Low,62.0,20.0,0
12,350,10.0,Windy,6,3500.0,700.0,289,6,8.0,2023-11-11 15:42:51,2023-11-11 20:42:51,Low,5.0,20.0,0
8,120,99.0,Rainy,5,11880.0,2376.0,293,5,7.0,2023-09-15 21:52:25,2023-09-16 11:52:25,Low,14.0,20.0,0
16,248,27.0,Rainy,8,6696.0,1339.2,257,5,7.0,2023-09-10 02:25:20,2023-09-10 05:25:20,Low,3.0,20.0,1
9,209,90.0,Rainy,3,18810.0,3762.0,284,5,9.0,2023-06-22 18:02:38,2023-06-24 04:02:38,Low,34.0,20.0,0
3,168,17.0,Windy,6,2856.0,571.2,300,6,8.0,2023-07-31 19:58:51,2023-08-01 03:58:51,Low,8.0,20.0,0
16,277,44.0,Sunny,1,12188.0,2437.6,257,10,7.0,2023-07-13 11:33:26,2023-07-15 12:33:26,Low,49.0,20.0,1
8,89,155.0,Cloudy,6,13795.0,2759.0,293,7,8.0,2023-10-27 08:27:33,2023-10-30 02:27:33,High,66.0,20.0,0
17,146,159.0,Rainy,6,23214.0,4642.8,277,5,8.0,2023-09-24 23:54:40,2023-09-25 12:54:40,High,13.0,20.0,0
14,152,205.0,Windy,4,31160.0,6232.0,281,6,7.0,2023-07-07 13:36:13,2023-07-07 21:36:13,High,8.0,20.0,0
7,71,212.0,Cloudy,1,15052.0,3010.4,273,7,7.0,2023-12-14 19:16:51,2023-12-15 01:16:51,High,6.0,20.0,0
0,252,86.0,Rainy,8,21672.0,4334.400000000001,298,5,7.0,2023-11-29 20:28:29,2023-12-02 15:28:29,Low,67.0,20.000000000000004,0
13,208,101.0,Rainy,5,21008.0,4201.6,284,5,7.0,2023-02-24 23:58:17,2023-02-26 10:58:17,Low,35.0,20.0,0
17,134,162.0,Sunny,3,21708.0,4341.6,277,10,9.0,2023-07-17 13:40:52,2023-07-18 06:40:52,High,17.0,20.0,0
4,127,134.0,Cloudy,7,17018.0,3403.6000000000004,285,7,6.0,2023-09-27 11:29:06,2023-09-27 15:29:06,Medium,4.0,20.0,0
1,168,63.0,Sunny,2,10584.0,2116.8,283,10,7.0,2023-03-04 06:41:09,2023-03-05 14:41:09,Low,32.0,20.0,0
10,202,107.0,Rainy,7,21614.0,4322.8,280,5,6.0,2023-08-04 22:36:00,2023-08-06 15:36:00,Medium,41.0,20.0,0
1,184,157.0,Cloudy,0,28888.0,5777.6,283,7,7.0,2023-07-07 18:48:22,2023-07-10 13:48:22,High,67.0,20.0,0
9,245,134.0,Rainy,1,32830.0,6566.0,284,5,7.0,2023-04-04 18:33:01,2023-04-04 22:33:01,Medium,4.0,20.0,0
12,302,109.0,Sunny,4,32918.0,6583.6,289,10,7.0,2023-05-12 23:41:08,2023-05-14 09:41:08,Medium,34.0,20.0,0
16,233,85.0,Rainy,8,19805.0,3961.0,257,5,7.0,2023-01-10 22:29:45,2023-01-13 09:29:45,Low,59.0,20.0,1
9,210,41.0,Sunny,1,8610.0,1722.0,284,10,7.0,2023-02-03 03:56:58,2023-02-05 01:56:58,Low,46.0,20.0,0
12,270,10.0,Rainy,3,2700.0,540.0,289,5,9.0,2023-06-18 11:11:15,2023-06-21 10:11:15,Low,71.0,20.0,0
0,255,10.0,Cloudy,6,2550.0,510.0,298,7,8.0,2023-08-03 20:15:51,2023-08-05 00:15:51,Low,28.0,20.0,0
11,148,199.0,Sunny,5,29452.0,5890.400000000001,284,10,7.0,2023-10-06 09:53:07,2023-10-08 10:53:07,High,49.0,20.0,0
7,68,214.0,Cloudy,8,14552.0,2910.4,273,7,7.0,2023-09-24 02:13:53,2023-09-25 00:13:53,High,22.0,20.0,0
12,339,80.0,Rainy,0,27120.0,5424.0,289,5,7.0,2023-10-26 13:35:56,2023-10-28 20:35:56,Low,55.0,20.0,0
8,106,72.0,Cloudy,1,7632.0,1526.4,293,7,7.0,2023-03-05 14:48:24,2023-03-06 12:48:24,Low,22.0,20.0,0
0,282,45.0,Cloudy,3,12690.0,2538.0,298,7,9.0,2023-03-20 19:28:03,2023-03-21 01:28:03,Low,6.0,20.0,0
9,248,71.0,Windy,6,17608.0,3521.6000000000004,284,6,8.0,2023-06-23 11:05:39,2023-06-25 23:05:39,Low,60.0,20.0,0
4,104,131.0,Sunny,1,13624.0,2724.8,285,10,7.0,2023-05-12 03:40:53,2023-05-12 12:40:53,Medium,9.0,20.0,0
6,92,203.0,Rainy,7,18676.0,3735.2,242,5,6.0,2023-09-29 01:57:28,2023-10-01 11:57:28,High,58.0,20.0,0
5,152,188.0,Rainy,5,28576.0,5715.200000000001,264,5,7.0,2023-02-16 20:53:56,2023-02-17 23:53:56,High,27.0,20.000000000000004,0
9,220,29.0,Windy,3,6380.0,1276.0,284,6,9.0,2023-01-24 03:33:25,2023-01-25 01:33:25,Low,22.0,20.0,0
10,161,37.0,Rainy,2,5957.0,1191.4,280,5,7.0,2023-05-05 08:27:10,2023-05-05 13:27:10,Low,5.0,20.0,0
3,153,28.0,Windy,2,4284.0,856.8000000000001,300,6,7.0,2023-03-17 12:25:07,2023-03-20 11:25:07,Low,71.0,20.0,0
3,177,147.0,Windy,6,26019.0,5203.8,300,6,8.0,2023-02-15 15:34:46,2023-02-16 21:34:46,Medium,30.0,20.0,0
3,202,44.0,Rainy,0,8888.0,1777.6,300,5,7.0,2023-02-13 19:05:59,2023-02-14 01:05:59,Low,6.0,20.0,0
15,146,197.0,Cloudy,4,28762.0,5752.400000000001,257,7,7.0,2023-10-19 21:34:01,2023-10-21 05:34:01,High,32.0,20.0,0
4,91,115.0,Windy,0,10465.0,2093.0,285,6,7.0,2023-07-19 13:59:56,2023-07-22 07:59:56,Medium,66.0,20.0,0
9,218,10.0,Sunny,2,2180.0,436.0,284,10,7.0,2023-12-17 02:16:47,2023-12-18 21:16:47,Low,43.0,20.0,0
1,196,191.0,Sunny,3,37436.0,7487.200000000001,283,10,9.0,2023-11-27 14:58:31,2023-11-29 18:58:31,High,52.0,20.0,0
4,80,93.0,Rainy,1,7440.0,1488.0,285,5,7.0,2023-10-28 19:50:19,2023-10-31 08:50:19,Low,61.0,20.0,0
1,191,114.0,Windy,7,21774.0,4354.8,283,6,6.0,2023-01-20 09:07:49,2023-01-21 01:07:49,Medium,16.0,20.0,0
8,129,80.0,Cloudy,6,10320.0,2064.0,293,7,8.0,2023-03-23 00:29:26,2023-03-23 15:29:26,Low,15.0,20.0,0
8,98,166.0,Cloudy,6,16268.0,3253.6000000000004,293,7,8.0,2023-09-13 07:26:08,2023-09-13 22:26:08,High,15.0,20.0,0
4,141,208.0,Rainy,8,29328.0,5865.6,285,5,7.0,2023-10-18 21:40:19,2023-10-20 05:40:19,High,32.0,20.0,0
2,124,46.0,Windy,0,5704.0,1140.8,269,6,7.0,2023-10-24 23:09:41,2023-10-25 05:09:41,Low,6.0,20.0,0
16,287,65.0,Windy,7,18655.0,3731.0,257,6,6.0,2023-05-09 22:28:03,2023-05-11 12:28:03,Low,38.0,20.0,1
1,150,55.0,Windy,2,8250.0,1650.0,283,6,7.0,2023-06-24 10:15:32,2023-06-25 07:15:32,Low,21.0,20.0,0
10,172,90.0,Sunny,2,15480.0,3096.0,280,10,7.0,2023-01-18 04:30:29,2023-01-20 08:30:29,Low,52.0,20.0,0
5,155,184.0,Windy,5,28520.0,5704.0,264,6,7.0,2023-05-15 00:04:28,2023-05-15 19:04:28,High,19.0,20.0,0
11,133,190.0,Rainy,8,25270.0,5054.0,284,5,7.0,2023-03-01 03:51:29,2023-03-01 21:51:29,High,18.0,20.0,0
6,80,165.0,Cloudy,4,13200.0,2640.0,242,7,7.0,2023-07-22 05:45:26,2023-07-23 18:45:26,High,37.0,20.0,0
10,196,78.0,Cloudy,3,15288.0,3057.6000000000004,280,7,9.0,2023-05-19 17:21:19,2023-05-22 17:21:19,Low,72.0,20.0,0
0,295,63.0,Cloudy,2,18585.0,3717.0,298,7,7.0,2023-01-31 18:17:39,2023-02-02 02:17:39,Low,32.0,20.0,0
12,288,10.0,Rainy,3,2880.0,576.0,289,5,9.0,2023-05-08 22:31:25,2023-05-11 04:31:25,Low,54.0,20.0,0
5,127,65.0,Windy,8,8255.0,1651.0,264,6,7.0,2023-08-09 23:26:20,2023-08-11 03:26:20,Low,28.0,20.0,0
12,332,83.0,Rainy,8,27556.0,5511.200000000001,289,5,7.0,2023-05-07 02:53:05,2023-05-07 08:53:05,Low,6.0,20.000000000000004,0
17,145,153.0,Cloudy,5,22185.0,4437.0,277,7,7.0,2023-11-01 22:06:44,2023-11-03 12:06:44,Medium,38.0,20.0,0
16,267,10.0,Rainy,4,2670.0,534.0,257,5,7.0,2023-10-22 03:05:08,2023-10-25 02:05:08,Low,71.0,20.0,1
13,226,94.0,Cloudy,1,21244.0,4248.8,284,7,7.0,2023-02-16 19:29:30,2023-02-18 19:29:30,Low,48.0,20.0,0
11,199,177.0,Cloudy,0,35223.0,7044.6,284,7,7.0,2023-07-10 04:33:40,2023-07-10 11:33:40,High,7.0,20.0,0
2,151,67.0,Rainy,1,10117.0,2023.4,269,5,7.0,2023-01-23 22:34:58,2023-01-24 01:34:58,Low,3.0,20.0,0
11,132,135.0,Windy,8,17820.0,3564.0,284,6,7.0,2023-07-12 01:41:38,2023-07-13 21:41:38,Medium,44.0,20.0,0
0,297,10.0,Windy,2,2970.0,594.0,298,6,7.0,2023-08-12 23:10:19,2023-08-15 14:10:19,Low,63.0,20.0,0
17,103,168.0,Cloudy,6,17304.0,3460.8,277,7,8.0,2023-07-16 04:51:33,2023-07-18 09:51:33,High,53.0,20.0,0
2,153,72.0,Cloudy,1,11016.0,2203.2000000000003,269,7,7.0,2023-07-31 04:13:35,2023-08-03 04:13:35,Low,72.0,20.0,0
8,76,33.0,Rainy,5,2508.0,501.6,293,5,7.0,2023-04-23 16:11:08,2023-04-25 14:11:08,Low,46.0,20.0,0
2,174,73.0,Windy,4,12702.0,2540.4,269,6,7.0,2023-06-25 15:49:14,2023-06-27 12:49:14,Low,45.0,20.0,0
8,107,89.0,Rainy,2,9523.0,1904.6,293,5,7.0,2023-01-08 07:25:12,2023-01-10 11:25:12,Low,52.0,20.0,0
16,267,10.0,Rainy,4,2670.0,534.0,257,5,7.0,2023-09-09 07:28:25,2023-09-11 02:28:25,Low,43.0,20.0,1
15,160,188.0,Sunny,4,30080.0,6016.0,257,10,7.0,2023-05-23 00:13:49,2023-05-23 02:13:49,High,2.0,20.0,0
2,112,102.0,Cloudy,4,11424.0,2284.8,269,7,7.0,2023-06-22 03:17:50,2023-06-22 20:17:50,Low,17.0,20.0,0
5,143,117.0,Rainy,2,16731.0,3346.2000000000003,264,5,7.0,2023-01-03 17:24:52,2023-01-05 01:24:52,Medium,32.0,20.0,0
16,276,105.0,Sunny,2,28980.0,5796.0,257,10,7.0,2023-07-18 20:15:01,2023-07-19 13:15:01,Medium,17.0,20.0,1
17,139,201.0,Rainy,6,27939.0,5587.8,277,5,8.0,2023-03-17 21:08:42,2023-03-20 17:08:42,High,68.0,20.0,0
16,253,130.0,Sunny,5,32890.0,6578.0,257,10,7.0,2023-11-27 03:44:30,2023-11-28 13:44:30,Medium,34.0,20.0,1
8,89,62.0,Sunny,5,5518.0,1103.6,293,10,7.0,2023-10-21 14:33:48,2023-10-23 18:33:48,Low,52.0,20.0,0
17,131,93.0,Rainy,8,12183.0,2436.6,277,5,7.0,2023-06-28 23:40:35,2023-07-01 06:40:35,Low,55.0,20.0,0
9,203,10.0,Windy,2,2030.0,406.0,284,6,7.0,2023-06-18 09:47:29,2023-06-20 19:47:29,Low,58.0,20.0,0
12,320,84.0,Windy,5,26880.0,5376.0,289,6,7.0,2023-06-18 19:59:06,2023-06-20 12:59:06,Low,41.0,20.0,0
17,88,176.0,Sunny,7,15488.0,3097.6000000000004,277,10,6.0,2023-05-14 19:00:31,2023-05-17 03:00:31,High,56.0,20.0,0
12,309,10.0,Sunny,4,3090.0,618.0,289,10,7.0,2023-11-14 12:23:29,2023-11-16 08:23:29,Low,44.0,20.0,0
17,115,89.0,Cloudy,6,10235.0,2047.0,277,7,8.0,2023-10-05 10:38:09,2023-10-05 19:38:09,Low,9.0,20.0,0
10,187,57.0,Windy,5,10659.0,2131.8,280,6,7.0,2023-07-21 11:06:27,2023-07-24 10:06:27,Low,71.0,20.0,0
8,143,42.0,Sunny,7,6006.0,1201.2,293,10,6.0,2023-05-04 10:33:42,2023-05-05 21:33:42,Low,35.0,20.0,0
6,117,256.0,Windy,7,29952.0,5990.400000000001,242,6,6.0,2023-02-21 15:47:35,2023-02-23 18:47:35,High,51.0,20.0,0
11,163,259.0,Cloudy,7,42217.0,8443.4,284,7,6.0,2023-06-03 03:28:19,2023-06-04 04:28:19,High,25.0,20.0,0
17,81,119.0,Windy,0,9639.0,1927.8,277,6,7.0,2023-02-05 18:02:41,2023-02-08 12:02:41,Medium,66.0,20.0,0
5,173,148.0,Cloudy,4,25604.0,5120.8,264,7,7.0,2023-03-14 20:02:07,2023-03-17 16:02:07,Medium,68.0,20.0,0
0,258,139.0,Sunny,6,35862.0,7172.400000000001,298,10,8.0,2023-07-08 18:55:29,2023-07-08 22:55:29,Medium,4.0,20.0,0
14,154,173.0,Rainy,6,26642.0,5328.400000000001,281,5,8.0,2023-09-05 12:59:48,2023-09-08 07:59:48,High,67.0,20.0,0
16,243,54.0,Windy,7,13122.0,2624.4,257,6,6.0,2023-12-08 21:54:36,2023-12-10 21:54:36,Low,48.0,20.0,1
2,144,71.0,Sunny,3,10224.0,2044.8,269,10,9.0,2023-01-28 20:10:26,2023-01-28 21:10:26,Low,1.0,20.0,0
4,141,142.0,Cloudy,6,20022.0,4004.4,285,7,8.0,2023-03-21 21:10:00,2023-03-22 20:10:00,Medium,23.0,20.0,0
1,172,57.0,Windy,7,9804.0,1960.8,283,6,6.0,2023-04-12 19:36:08,2023-04-15 10:36:08,Low,63.0,20.0,0
8,83,28.0,Cloudy,8,2324.0,464.8,293,7,7.0,2023-10-28 12:38:01,2023-10-29 05:38:01,Low,17.0,20.0,0
16,258,10.0,Cloudy,7,2580.0,516.0,257,7,6.0,2023-07-28 14:12:56,2023-07-29 06:12:56,Low,16.0,20.0,1
17,91,99.0,Cloudy,2,9009.0,1801.8,277,7,7.0,2023-02-01 23:33:17,2023-02-02 21:33:17,Low,22.0,20.0,0
6,104,250.0,Windy,4,26000.0,5200.0,242,6,7.0,2023-04-02 05:13:22,2023-04-04 01:13:22,High,44.0,20.0,0
2,159,100.0,Rainy,8,15900.0,3180.0,269,5,7.0,2023-02-21 19:21:34,2023-02-22 12:21:34,Low,17.0,20.0,0
1,184,120.0,Sunny,8,22080.0,4416.0,283,10,7.0,2023-05-13 22:30:03,2023-05-16 19:30:03,Medium,69.0,20.0,0
3,182,12.0,Sunny,8,2184.0,436.8,300,10,7.0,2023-07-15 01:40:40,2023-07-15 22:40:40,Low,21.0,20.0,0
2,146,63.0,Windy,0,9198.0,1839.6,269,6,7.0,2023-05-19 04:23:30,2023-05-21 23:23:30,Low,67.0,20.0,0
3,176,45.0,Windy,1,7920.0,1584.0,300,6,7.0,2023-06-15 12:54:24,2023-06-17 02:54:24,Low,38.0,20.0,0
10,207,111.0,Cloudy,4,22977.0,4595.400000000001,280,7,7.0,2023-02-24 02:44:58,2023-02-26 06:44:58,Medium,52.0,20.0,0
1,196,191.0,Windy,4,37436.0,7487.200000000001,283,6,7.0,2023-08-16 16:20:31,2023-08-19 01:20:31,High,57.0,20.0,0
1,205,93.0,Cloudy,2,19065.0,3813.0,283,7,7.0,2023-10-10 07:50:02,2023-10-11 04:50:02,Low,21.0,20.0,0
4,107,172.0,Sunny,7,18404.0,3680.8,285,10,6.0,2023-03-15 13:51:10,2023-03-18 11:51:10,High,70.0,20.0,0
15,164,43.0,Sunny,8,7052.0,1410.4,257,10,7.0,2023-08-25 06:51:11,2023-08-26 09:51:11,Low,27.0,20.0,0
17,95,204.0,Windy,1,19380.0,3876.0,277,6,7.0,2023-08-29 10:20:52,2023-09-01 02:20:52,High,64.0,20.0,0
17,94,175.0,Sunny,7,16450.0,3290.0,277,10,6.0,2023-04-24 20:46:13,2023-04-26 14:46:13,High,42.0,20.0,0
4,128,148.0,Rainy,3,18944.0,3788.8,285,5,9.0,2023-02-07 19:48:41,2023-02-08 16:48:41,Medium,21.0,20.0,0
4,87,133.0,Rainy,8,11571.0,2314.2000000000003,285,5,7.0,2023-03-12 02:23:03,2023-03-12 20:23:03,Medium,18.0,20.0,0
8,97,64.0,Windy,1,6208.0,1241.6,293,6,7.0,2023-03-02 03:28:53,2023-03-04 08:28:53,Low,53.0,20.0,0
8,124,24.0,Sunny,8,2976.0,595.2,293,10,7.0,2023-02-06 21:56:31,2023-02-09 01:56:31,Low,52.0,20.0,0
2,169,24.0,Windy,0,4056.0,811.2,269,6,7.0,2023-09-20 11:22:41,2023-09-22 11:22:41,Low,48.0,20.0,0
1,156,106.0,Cloudy,7,16536.0,3307.2000000000003,283,7,6.0,2023-11-28 10:19:22,2023-11-29 13:19:22,Medium,27.0,20.0,0
5,181,124.0,Rainy,1,22444.0,4488.8,264,5,7.0,2023-06-25 20:06:03,2023-06-26 23:06:03,Medium,27.0,20.0,0
17,110,155.0,Cloudy,2,17050.0,3410.0,277,7,7.0,2023-01-11 21:11:25,2023-01-14 11:11:25,High,62.0,20.0,0
15,138,181.0,Cloudy,7,24978.0,4995.6,257,7,6.0,2023-05-17 10:39:20,2023-05-18 18:39:20,High,32.0,20.0,0
17,115,186.0,Windy,1,21390.0,4278.0,277,6,7.0,2023-03-22 11:10:25,2023-03-24 03:10:25,High,40.0,20.0,0
1,155,176.0,Sunny,4,27280.0,5456.0,283,10,7.0,2023-08-18 20:21:18,2023-08-21 09:21:18,High,61.0,20.0,0
16,248,123.0,Windy,1,30504.0,6100.8,257,6,7.0,2023-11-07 11:52:04,2023-11-08 06:52:04,Medium,19.0,20.0,1
17,71,170.0,Windy,3,12070.0,2414.0,277,6,9.0,2023-08-27 12:38:54,2023-08-27 18:38:54,High,6.0,20.0,0
16,299,107.0,Cloudy,8,31993.0,6398.6,257,7,7.0,2023-03-31 15:06:01,2023-04-01 03:06:01,Medium,12.0,20.0,1
1,165,147.0,Windy,5,24255.0,4851.0,283,6,7.0,2023-12-20 04:06:13,2023-12-21 16:06:13,Medium,36.0,20.0,0
5,118,157.0,Cloudy,4,18526.0,3705.2,264,7,7.0,2023-06-25 09:59:46,2023-06-26 21:59:46,High,36.0,20.0,0
0,261,10.0,Sunny,0,2610.0,522.0,298,10,7.0,2023-11-14 13:45:21,2023-11-14 20:45:21,Low,7.0,20.0,0
9,235,10.0,Rainy,2,2350.0,470.0,284,5,7.0,2023-02-04 19:58:27,2023-02-06 06:58:27,Low,35.0,20.0,0
15,169,147.0,Windy,4,24843.0,4968.6,257,6,7.0,2023-04-06 23:50:28,2023-04-09 08:50:28,Medium,57.0,20.0,0
7,112,109.0,Windy,4,12208.0,2441.6,273,6,7.0,2023-03-08 20:50:58,2023-03-10 09:50:58,Medium,37.0,20.0,0
16,300,10.0,Cloudy,5,3000.0,600.0,257,7,7.0,2023-05-09 22:10:14,2023-05-12 22:10:14,Low,72.0,20.0,1
14,126,143.0,Sunny,2,18018.0,3603.6,281,10,7.0,2023-06-25 17:06:51,2023-06-26 16:06:51,Medium,23.0,20.0,0
8,74,89.0,Rainy,8,6586.0,1317.2,293,5,7.0,2023-05-04 12:00:12,2023-05-06 20:00:12,Low,56.0,20.0,0
10,220,34.0,Cloudy,2,7480.0,1496.0,280,7,7.0,2023-12-14 11:42:45,2023-12-15 12:42:45,Low,25.0,20.0,0
3,203,31.0,Sunny,8,6293.0,1258.6,300,10,7.0,2023-09-22 17:09:04,2023-09-24 23:09:04,Low,54.0,20.0,0
4,106,191.0,Rainy,7,20246.0,4049.2,285,5,6.0,2023-12-26 15:50:18,2023-12-29 02:50:18,High,59.0,20.0,0
17,136,161.0,Windy,8,21896.0,4379.2,277,6,7.0,2023-01-22 10:12:15,2023-01-24 09:12:15,High,47.0,20.0,0
15,157,152.0,Cloudy,6,23864.0,4772.8,257,7,8.0,2023-05-16 00:56:09,2023-05-18 09:56:09,Medium,57.0,20.0,0
8,121,142.0,Sunny,6,17182.0,3436.4,293,10,8.0,2023-02-07 21:36:18,2023-02-09 18:36:18,Medium,45.0,20.0,0
3,169,139.0,Cloudy,4,23491.0,4698.2,300,7,7.0,2023-05-21 12:23:46,2023-05-22 10:23:46,Medium,22.0,20.0,0
14,93,203.0,Windy,5,18879.0,3775.8,281,6,7.0,2023-08-23 21:23:50,2023-08-25 03:23:50,High,30.0,20.0,0
9,188,109.0,Rainy,0,20492.0,4098.400000000001,284,5,7.0,2023-08-28 19:04:36,2023-08-30 04:04:36,Medium,33.0,20.000000000000004,0
17,121,52.0,Rainy,7,6292.0,1258.4,277,5,6.0,2023-02-13 15:12:10,2023-02-13 17:12:10,Low,2.0,20.0,0
2,125,20.0,Windy,3,2500.0,500.0,269,6,9.0,2023-01-10 10:03:16,2023-01-11 08:03:16,Low,22.0,20.0,0
4,139,78.0,Windy,3,10842.0,2168.4,285,6,9.0,2023-10-19 03:58:46,2023-10-20 09:58:46,Low,30.0,20.0,0
11,131,240.0,Sunny,3,31440.0,6288.0,284,10,9.0,2023-07-17 04:56:39,2023-07-17 19:56:39,High,15.0,20.0,0
12,337,72.0,Cloudy,5,24264.0,4852.8,289,7,7.0,2023-05-09 10:10:18,2023-05-12 08:10:18,Low,70.0,20.0,0
8,116,131.0,Cloudy,4,15196.0,3039.2000000000003,293,7,7.0,2023-01-04 12:17:02,2023-01-06 09:17:02,Medium,45.0,20.0,0
3,142,10.0,Sunny,0,1420.0,284.0,300,10,7.0,2023-09-07 11:21:23,2023-09-09 04:21:23,Low,41.0,20.0,0
13,192,16.0,Rainy,6,3072.0,614.4000000000001,284,5,8.0,2023-04-11 23:51:27,2023-04-13 17:51:27,Low,42.0,20.000000000000004,0
14,91,211.0,Sunny,2,19201.0,3840.2,281,10,7.0,2023-09-27 13:17:44,2023-09-29 20:17:44,High,55.0,20.0,0
7,83,125.0,Windy,2,10375.0,2075.0,273,6,7.0,2023-04-04 15:01:41,2023-04-07 00:01:41,Medium,57.0,20.0,0
3,197,77.0,Cloudy,6,15169.0,3033.8,300,7,8.0,2023-08-14 15:11:51,2023-08-16 06:11:51,Low,39.0,20.0,0
12,323,79.0,Cloudy,8,25517.0,5103.400000000001,289,7,7.0,2023-06-02 09:46:04,2023-06-02 22:46:04,Low,13.0,20.0,0
5,163,52.0,Windy,3,8476.0,1695.2,264,6,9.0,2023-03-16 18:06:46,2023-03-18 01:06:46,Low,31.0,20.0,0
15,128,184.0,Cloudy,1,23552.0,4710.400000000001,257,7,7.0,2023-04-25 02:29:31,2023-04-27 16:29:31,High,62.0,20.0,0
2,156,51.0,Sunny,7,7956.0,1591.2,269,10,6.0,2023-05-15 10:58:09,2023-05-16 12:58:09,Low,26.0,20.0,0
7,107,176.0,Sunny,3,18832.0,3766.4,273,10,9.0,2023-08-13 11:49:39,2023-08-15 16:49:39,High,53.0,20.0,0
2,131,157.0,Cloudy,2,20567.0,4113.400000000001,269,7,7.0,2023-01-02 07:54:36,2023-01-05 07:54:36,High,72.0,20.000000000000004,0
15,128,181.0,Cloudy,2,23168.0,4633.6,257,7,7.0,2023-01-27 10:30:12,2023-01-30 02:30:12,High,64.0,20.0,0
4,123,176.0,Rainy,0,21648.0,4329.6,285,5,7.0,2023-07-10 16:47:51,2023-07-12 12:47:51,High,44.0,20.0,0
4,128,93.0,Rainy,1,11904.0,2380.8,285,5,7.0,2023-05-13 19:36:40,2023-05-16 15:36:40,Low,68.0,20.0,0
14,167,70.0,Windy,6,11690.0,2338.0,281,6,8.0,2023-09-29 08:08:18,2023-10-02 05:08:18,Low,69.0,20.0,0
5,171,111.0,Sunny,6,18981.0,3796.2,264,10,8.0,2023-02-24 14:21:40,2023-02-24 20:21:40,Medium,6.0,20.0,0
4,154,185.0,Cloudy,8,28490.0,5698.0,285,7,7.0,2023-12-30 09:41:06,2023-12-31 19:41:06,High,34.0,20.0,0
10,194,75.0,Sunny,2,14550.0,2910.0,280,10,7.0,2023-08-25 16:29:09,2023-08-28 13:29:09,Low,69.0,20.0,0
14,140,113.0,Windy,7,15820.0,3164.0,281,6,6.0,2023-06-05 03:24:26,2023-06-05 14:24:26,Medium,11.0,20.0,0
5,160,64.0,Cloudy,5,10240.0,2048.0,264,7,7.0,2023-10-05 03:21:35,2023-10-06 16:21:35,Low,37.0,20.0,0
0,220,78.0,Cloudy,1,17160.0,3432.0,298,7,7.0,2023-12-15 03:14:30,2023-12-15 22:14:30,Low,19.0,20.0,0
4,104,96.0,Cloudy,3,9984.0,1996.8,285,7,9.0,2023-06-23 02:47:28,2023-06-23 18:47:28,Low,16.0,20.0,0
14,168,200.0,Cloudy,7,33600.0,6720.0,281,7,6.0,2023-09-26 19:46:28,2023-09-28 21:46:28,High,50.0,20.0,0
4,97,89.0,Cloudy,1,8633.0,1726.6,285,7,7.0,2023-03-10 15:57:24,2023-03-12 22:57:24,Low,55.0,20.0,0
10,195,10.0,Sunny,8,1950.0,390.0,280,10,7.0,2023-04-18 17:39:01,2023-04-19 23:39:01,Low,30.0,20.0,0
3,160,103.0,Windy,6,16480.0,3296.0,300,6,8.0,2023-12-24 14:40:18,2023-12-26 22:40:18,Low,56.0,20.0,0
3,193,61.0,Cloudy,8,11773.0,2354.6,300,7,7.0,2023-11-16 22:45:23,2023-11-19 22:45:23,Low,72.0,20.0,0
1,174,180.0,Sunny,1,31320.0,6264.0,283,10,7.0,2023-01-23 22:39:51,2023-01-24 21:39:51,High,23.0,20.0,0
